private,public,position,round,action,bet_size,pot,win,win_prob,ev
J,None,SB,preflop,check,0,7,0,0.45,3.15
Q,K,BB,flop,call,2,9,1,0.48,4.239999999999999
K,None,SB,preflop,call,2,9,1,0.55,5.15
Q,K,BB,flop,check,0,5,1,0.48,2.4
K,K,SB,flop,check,0,7,1,0.8,5.6000000000000005
Q,None,BB,preflop,raise,3,3,0,0.525,1.7250000000000005
Q,None,SB,preflop,check,0,8,0,0.5,4.0
Q,None,SB,preflop,raise,2,2,1,0.525,1.1500000000000001
K,None,BB,preflop,raise,3,4,0,0.5775000000000001,2.775000000000001
Q,J,BB,flop,call,2,5,1,0.52,2.68
Q,None,BB,preflop,raise,4,4,0,0.525,2.3000000000000003
Q,None,BB,preflop,raise,2,9,0,0.525,4.825
K,Q,SB,flop,check,0,7,1,0.6,4.2
K,None,BB,preflop,fold,0,2,1,0.5335,1.067
K,Q,BB,flop,check,0,5,0,0.6,3.0
J,None,BB,preflop,raise,1,4,1,0.47250000000000003,1.8350000000000004
K,None,BB,preflop,raise,2,4,1,0.5775000000000001,2.620000000000001
J,None,BB,preflop,fold,0,4,0,0.4365,1.746
Q,Q,SB,flop,raise,1,3,0,0.8400000000000001,3.2
K,J,BB,flop,check,0,3,0,0.62,1.8599999999999999
Q,None,BB,preflop,check,0,2,0,0.5,1.0
Q,K,BB,flop,call,2,6,1,0.48,2.8
K,K,SB,flop,fold,0,7,1,0.776,5.432
J,None,BB,preflop,check,0,4,0,0.45,1.8
J,Q,BB,flop,check,0,9,1,0.4,3.6
J,None,BB,preflop,check,0,8,0,0.45,3.6
K,None,BB,preflop,check,0,9,1,0.55,4.95
J,Q,BB,flop,call,2,4,1,0.4,1.2000000000000004
K,None,BB,preflop,call,2,4,0,0.55,2.4000000000000004
Q,None,SB,preflop,fold,0,4,0,0.485,1.94
K,Q,BB,flop,check,0,9,0,0.6,5.3999999999999995
Q,Q,SB,flop,raise,1,6,1,0.8400000000000001,5.720000000000001
J,Q,SB,flop,fold,0,2,0,0.388,0.776
J,None,SB,preflop,check,0,7,1,0.45,3.15
K,None,BB,preflop,call,2,2,1,0.55,1.3000000000000003
K,K,SB,flop,call,1,6,1,0.8,5.4
Q,None,BB,preflop,fold,0,2,1,0.485,0.97
J,K,SB,flop,call,1,6,0,0.38,2.04
J,J,SB,flop,raise,1,3,1,0.8400000000000001,3.2
Q,None,BB,preflop,call,1,8,1,0.5,4.0
Q,None,SB,preflop,raise,4,9,1,0.525,4.925000000000001
K,None,SB,preflop,raise,2,2,1,0.5775000000000001,1.4650000000000007
J,K,BB,flop,check,0,5,1,0.38,1.9
J,None,SB,preflop,call,1,7,0,0.45,3.05
K,None,BB,preflop,fold,0,3,0,0.5335,1.6004999999999998
J,None,SB,preflop,check,0,9,1,0.45,4.05
Q,None,BB,preflop,raise,2,5,1,0.525,2.7250000000000005
Q,J,SB,flop,check,0,3,1,0.52,1.56
J,None,BB,preflop,raise,3,5,1,0.47250000000000003,2.1975000000000002
Q,None,SB,preflop,fold,0,4,0,0.485,1.94
Q,K,SB,flop,call,1,7,0,0.48,3.32
K,None,BB,preflop,raise,3,8,0,0.5775000000000001,5.085000000000001
Q,None,SB,preflop,fold,0,9,0,0.485,4.365
K,None,BB,preflop,raise,2,7,0,0.5775000000000001,4.352500000000002
K,None,BB,preflop,fold,0,8,1,0.5335,4.268
J,None,SB,preflop,fold,0,9,0,0.4365,3.9285
J,Q,BB,flop,call,2,2,0,0.4,0.40000000000000013
Q,J,SB,flop,raise,1,4,1,0.546,2.2760000000000007
K,None,SB,preflop,call,1,8,0,0.55,4.5
J,None,BB,preflop,call,1,6,1,0.45,2.5999999999999996
K,None,BB,preflop,call,1,6,0,0.55,3.4000000000000004
J,K,SB,flop,raise,4,8,0,0.399,2.3840000000000003
Q,J,BB,flop,call,1,2,1,0.52,1.08
J,Q,SB,flop,raise,4,4,1,0.42000000000000004,1.0400000000000005
K,Q,SB,flop,call,2,8,0,0.6,5.2
K,K,SB,flop,raise,3,6,1,0.8400000000000001,7.080000000000001
K,None,BB,preflop,raise,1,6,0,0.5775000000000001,3.6200000000000006
Q,J,BB,flop,call,2,8,1,0.52,4.24
J,None,BB,preflop,raise,3,8,0,0.47250000000000003,3.6150000000000007
Q,K,SB,flop,check,0,3,1,0.48,1.44
J,None,BB,preflop,raise,1,6,0,0.47250000000000003,2.7800000000000002
J,None,SB,preflop,call,1,3,1,0.45,1.25
K,None,SB,preflop,check,0,3,0,0.55,1.6500000000000001
Q,None,SB,preflop,raise,1,9,0,0.525,4.775
J,None,BB,preflop,call,1,4,1,0.45,1.7
Q,J,SB,flop,fold,0,9,1,0.5044,4.5396
J,None,BB,preflop,call,2,6,0,0.45,2.5
Q,None,SB,preflop,check,0,2,0,0.5,1.0
K,K,BB,flop,raise,4,7,1,0.8400000000000001,8.600000000000001
K,None,SB,preflop,check,0,3,1,0.55,1.6500000000000001
J,None,BB,preflop,raise,3,2,0,0.47250000000000003,0.7800000000000002
Q,None,BB,preflop,call,2,3,1,0.5,1.5
Q,J,BB,flop,call,1,4,1,0.52,2.12
Q,None,BB,preflop,check,0,4,1,0.5,2.0
K,K,SB,flop,check,0,3,1,0.8,2.4000000000000004
J,None,SB,preflop,raise,3,3,0,0.47250000000000003,1.2525
K,None,BB,preflop,check,0,6,0,0.55,3.3000000000000003
J,K,SB,flop,raise,3,2,0,0.399,0.19200000000000017
J,None,BB,preflop,call,2,8,0,0.45,3.4
Q,K,BB,flop,check,0,9,1,0.48,4.32
J,K,BB,flop,check,0,4,0,0.38,1.52
Q,J,BB,flop,check,0,5,0,0.52,2.6
Q,None,BB,preflop,call,2,2,1,0.5,1.0
K,None,SB,preflop,fold,0,4,1,0.5335,2.134
Q,None,SB,preflop,fold,0,5,0,0.485,2.425
Q,None,SB,preflop,raise,2,5,0,0.525,2.7250000000000005
J,J,BB,flop,raise,1,8,0,0.8400000000000001,7.4
J,Q,SB,flop,raise,3,2,0,0.42000000000000004,0.3600000000000003
Q,None,BB,preflop,check,0,2,1,0.5,1.0
J,J,SB,flop,call,2,7,1,0.8,6.800000000000001
Q,Q,SB,flop,raise,4,4,1,0.8400000000000001,6.080000000000001
Q,J,BB,flop,raise,3,9,1,0.546,5.19
Q,J,BB,flop,raise,4,5,1,0.546,3.0980000000000008
Q,K,SB,flop,raise,1,2,1,0.504,1.016
Q,None,SB,preflop,check,0,7,1,0.5,3.5
Q,None,SB,preflop,check,0,2,0,0.5,1.0
Q,None,SB,preflop,call,2,6,1,0.5,3.0
Q,Q,BB,flop,raise,1,4,1,0.8400000000000001,4.04
J,None,BB,preflop,check,0,5,0,0.45,2.25
J,None,SB,preflop,call,1,8,0,0.45,3.5
Q,None,BB,preflop,call,1,8,1,0.5,4.0
J,Q,BB,flop,raise,1,7,0,0.42000000000000004,2.7800000000000002
J,J,BB,flop,fold,0,6,1,0.776,4.656000000000001
J,K,SB,flop,call,1,4,0,0.38,1.2799999999999998
Q,J,BB,flop,check,0,2,1,0.52,1.04
J,K,BB,flop,raise,2,8,0,0.399,2.7880000000000003
K,K,SB,flop,raise,4,8,1,0.8400000000000001,9.440000000000001
K,K,BB,flop,raise,4,7,1,0.8400000000000001,8.600000000000001
J,None,BB,preflop,check,0,2,1,0.45,0.9
J,Q,SB,flop,fold,0,9,0,0.388,3.492
K,None,BB,preflop,check,0,6,0,0.55,3.3000000000000003
J,K,BB,flop,fold,0,8,0,0.3686,2.9488
Q,None,BB,preflop,raise,4,2,1,0.525,1.2500000000000004
Q,None,SB,preflop,raise,4,8,1,0.525,4.4
Q,None,BB,preflop,raise,2,2,1,0.525,1.1500000000000001
K,J,SB,flop,call,1,4,1,0.62,2.72
K,None,BB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
K,None,SB,preflop,raise,3,6,0,0.5775000000000001,3.930000000000002
K,None,BB,preflop,call,2,9,0,0.55,5.15
K,None,SB,preflop,call,2,2,0,0.55,1.3000000000000003
J,J,BB,flop,raise,2,2,0,0.8400000000000001,3.0400000000000005
Q,None,SB,preflop,check,0,6,0,0.5,3.0
K,K,BB,flop,fold,0,5,1,0.776,3.88
J,None,BB,preflop,fold,0,2,1,0.4365,0.873
Q,K,SB,flop,fold,0,4,1,0.46559999999999996,1.8623999999999998
K,None,SB,preflop,call,1,6,0,0.55,3.4000000000000004
J,None,BB,preflop,call,1,6,1,0.45,2.5999999999999996
Q,None,BB,preflop,fold,0,8,0,0.485,3.88
Q,None,SB,preflop,fold,0,6,1,0.485,2.91
Q,K,BB,flop,raise,1,8,0,0.504,4.039999999999999
Q,J,SB,flop,raise,2,8,1,0.546,4.552000000000001
J,J,SB,flop,check,0,8,1,0.8,6.4
Q,K,BB,flop,raise,2,9,0,0.504,4.5520000000000005
J,J,SB,flop,call,1,5,1,0.8,4.6000000000000005
J,J,SB,flop,raise,1,4,1,0.8400000000000001,4.04
Q,None,BB,preflop,check,0,6,0,0.5,3.0
K,None,BB,preflop,call,1,2,1,0.55,1.2000000000000002
K,J,SB,flop,raise,3,6,1,0.651,4.812
K,None,BB,preflop,call,2,7,1,0.55,4.050000000000001
J,None,BB,preflop,check,0,2,1,0.45,0.9
J,K,SB,flop,call,2,7,1,0.38,2.1799999999999997
J,None,SB,preflop,fold,0,4,0,0.4365,1.746
J,Q,BB,flop,raise,4,4,0,0.42000000000000004,1.0400000000000005
K,Q,BB,flop,fold,0,5,0,0.582,2.9099999999999997
K,J,BB,flop,call,1,9,0,0.62,5.82
K,None,BB,preflop,raise,2,6,1,0.5775000000000001,3.7750000000000012
K,None,SB,preflop,call,2,6,1,0.55,3.5000000000000004
K,None,SB,preflop,check,0,8,1,0.55,4.4
K,K,SB,flop,raise,4,9,1,0.8400000000000001,10.280000000000001
Q,None,SB,preflop,call,2,5,0,0.5,2.5
K,J,BB,flop,fold,0,7,1,0.6013999999999999,4.2097999999999995
J,J,SB,flop,fold,0,3,1,0.776,2.3280000000000003
J,J,BB,flop,call,1,6,0,0.8,5.4
Q,None,SB,preflop,check,0,5,1,0.5,2.5
K,None,BB,preflop,call,2,2,0,0.55,1.3000000000000003
J,None,SB,preflop,raise,2,7,0,0.47250000000000003,3.1975000000000007
K,None,BB,preflop,raise,1,6,1,0.5775000000000001,3.6200000000000006
K,Q,SB,flop,raise,2,2,1,0.63,1.78
Q,K,BB,flop,check,0,7,0,0.48,3.36
J,Q,BB,flop,check,0,2,1,0.4,0.8
J,None,BB,preflop,call,1,4,0,0.45,1.7
Q,None,SB,preflop,check,0,2,1,0.5,1.0
J,None,SB,preflop,fold,0,4,1,0.4365,1.746
K,None,BB,preflop,raise,3,7,1,0.5775000000000001,4.507500000000002
K,None,SB,preflop,raise,1,4,1,0.5775000000000001,2.4650000000000007
Q,J,SB,flop,fold,0,8,0,0.5044,4.0352
J,K,SB,flop,check,0,9,0,0.38,3.42
J,J,SB,flop,call,2,3,1,0.8,3.6
J,J,SB,flop,raise,4,6,1,0.8400000000000001,7.760000000000001
K,None,BB,preflop,raise,4,6,1,0.5775000000000001,4.085000000000002
K,Q,SB,flop,fold,0,5,1,0.582,2.9099999999999997
Q,None,SB,preflop,call,1,4,1,0.5,2.0
K,None,BB,preflop,fold,0,5,0,0.5335,2.6675
K,None,BB,preflop,fold,0,3,0,0.5335,1.6004999999999998
Q,None,SB,preflop,check,0,5,0,0.5,2.5
J,None,SB,preflop,raise,1,6,0,0.47250000000000003,2.7800000000000002
J,None,BB,preflop,fold,0,3,0,0.4365,1.3094999999999999
J,None,SB,preflop,check,0,4,1,0.45,1.8
Q,None,BB,preflop,call,1,5,1,0.5,2.5
Q,Q,BB,flop,check,0,6,1,0.8,4.800000000000001
Q,None,SB,preflop,call,1,8,1,0.5,4.0
Q,K,BB,flop,call,2,8,0,0.48,3.76
K,None,SB,preflop,check,0,6,0,0.55,3.3000000000000003
J,None,BB,preflop,call,2,2,0,0.45,0.7
K,K,SB,flop,raise,3,8,1,0.8400000000000001,8.76
K,None,BB,preflop,check,0,7,1,0.55,3.8500000000000005
J,None,BB,preflop,check,0,5,0,0.45,2.25
J,Q,BB,flop,check,0,9,0,0.4,3.6
K,J,SB,flop,raise,3,3,1,0.651,2.859
Q,None,SB,preflop,raise,2,4,0,0.525,2.2
Q,None,BB,preflop,check,0,8,0,0.5,4.0
K,None,SB,preflop,check,0,4,1,0.55,2.2
K,Q,BB,flop,raise,3,2,0,0.63,2.04
J,None,BB,preflop,call,2,3,0,0.45,1.15
K,None,BB,preflop,call,1,9,0,0.55,5.05
Q,None,BB,preflop,raise,2,8,1,0.525,4.3
J,None,SB,preflop,check,0,5,0,0.45,2.25
K,None,SB,preflop,call,2,6,0,0.55,3.5000000000000004
Q,None,BB,preflop,check,0,3,1,0.5,1.5
K,Q,BB,flop,fold,0,5,0,0.582,2.9099999999999997
K,None,BB,preflop,fold,0,6,0,0.5335,3.2009999999999996
K,K,BB,flop,raise,3,9,1,0.8400000000000001,9.600000000000001
Q,None,SB,preflop,fold,0,3,1,0.485,1.455
Q,None,BB,preflop,check,0,8,1,0.5,4.0
K,K,BB,flop,raise,3,8,1,0.8400000000000001,8.76
J,None,BB,preflop,fold,0,5,0,0.4365,2.1825
J,J,BB,flop,check,0,5,1,0.8,4.0
K,None,SB,preflop,raise,3,4,1,0.5775000000000001,2.775000000000001
J,Q,BB,flop,raise,3,2,1,0.42000000000000004,0.3600000000000003
Q,None,SB,preflop,raise,2,2,1,0.525,1.1500000000000001
Q,None,BB,preflop,check,0,2,1,0.5,1.0
Q,None,SB,preflop,raise,2,6,0,0.525,3.25
J,Q,BB,flop,call,2,6,1,0.4,2.0
K,K,BB,flop,raise,1,2,1,0.8400000000000001,2.3600000000000003
K,J,SB,flop,call,1,4,1,0.62,2.72
Q,None,SB,preflop,fold,0,7,0,0.485,3.395
Q,None,SB,preflop,fold,0,8,0,0.485,3.88
J,J,BB,flop,fold,0,5,1,0.776,3.88
J,J,BB,flop,raise,4,3,0,0.8400000000000001,5.240000000000001
J,J,SB,flop,raise,3,3,1,0.8400000000000001,4.560000000000001
J,K,SB,flop,check,0,4,1,0.38,1.52
Q,J,SB,flop,call,2,2,0,0.52,1.12
Q,None,BB,preflop,raise,1,4,0,0.525,2.15
J,Q,BB,flop,call,1,9,0,0.4,3.4
J,None,BB,preflop,call,2,4,0,0.45,1.6
Q,None,SB,preflop,raise,2,3,0,0.525,1.675
J,Q,BB,flop,fold,0,7,1,0.388,2.716
J,None,SB,preflop,raise,4,3,0,0.47250000000000003,1.1975000000000002
Q,Q,BB,flop,call,2,8,1,0.8,7.6
J,None,SB,preflop,check,0,8,1,0.45,3.6
J,None,BB,preflop,call,1,6,1,0.45,2.5999999999999996
K,J,SB,flop,call,2,4,0,0.62,2.96
Q,K,SB,flop,call,1,2,0,0.48,0.9199999999999999
Q,J,BB,flop,fold,0,6,1,0.5044,3.0263999999999998
J,None,SB,preflop,fold,0,8,1,0.4365,3.492
K,None,BB,preflop,raise,1,3,1,0.5775000000000001,1.8875000000000006
K,None,SB,preflop,raise,3,2,1,0.5775000000000001,1.620000000000001
Q,None,SB,preflop,call,2,7,1,0.5,3.5
J,None,SB,preflop,call,2,2,0,0.45,0.7
J,None,BB,preflop,raise,4,3,0,0.47250000000000003,1.1975000000000002
K,J,BB,flop,fold,0,3,1,0.6013999999999999,1.8041999999999998
J,None,SB,preflop,check,0,4,0,0.45,1.8
J,J,BB,flop,call,2,2,1,0.8,2.8000000000000003
K,None,SB,preflop,check,0,6,0,0.55,3.3000000000000003
K,None,SB,preflop,fold,0,5,0,0.5335,2.6675
K,None,SB,preflop,fold,0,6,1,0.5335,3.2009999999999996
K,J,BB,flop,check,0,5,0,0.62,3.1
K,Q,BB,flop,fold,0,8,0,0.582,4.656
Q,J,BB,flop,raise,4,3,0,0.546,2.0060000000000002
J,K,BB,flop,raise,1,2,0,0.399,0.5960000000000001
J,None,BB,preflop,check,0,2,1,0.45,0.9
Q,Q,SB,flop,raise,3,6,1,0.8400000000000001,7.080000000000001
Q,K,SB,flop,check,0,7,0,0.48,3.36
K,None,BB,preflop,fold,0,2,0,0.5335,1.067
Q,None,SB,preflop,raise,2,6,1,0.525,3.25
K,None,SB,preflop,call,1,6,0,0.55,3.4000000000000004
J,None,SB,preflop,check,0,2,0,0.45,0.9
J,None,SB,preflop,raise,1,2,0,0.47250000000000003,0.89
Q,K,BB,flop,call,2,2,0,0.48,0.8799999999999999
K,None,BB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
Q,Q,SB,flop,raise,3,6,1,0.8400000000000001,7.080000000000001
J,None,SB,preflop,check,0,4,1,0.45,1.8
Q,None,SB,preflop,raise,2,9,0,0.525,4.825
J,J,SB,flop,call,1,7,1,0.8,6.2
Q,None,SB,preflop,call,2,6,1,0.5,3.0
K,None,BB,preflop,check,0,4,0,0.55,2.2
J,Q,SB,flop,call,2,3,1,0.4,0.8
K,None,SB,preflop,call,2,4,1,0.55,2.4000000000000004
Q,J,BB,flop,call,2,5,0,0.52,2.68
J,None,SB,preflop,raise,1,2,1,0.47250000000000003,0.89
K,None,SB,preflop,call,2,3,1,0.55,1.85
K,None,BB,preflop,raise,1,3,1,0.5775000000000001,1.8875000000000006
K,Q,BB,flop,raise,1,2,0,0.63,1.52
J,J,BB,flop,raise,2,6,1,0.8400000000000001,6.4
J,None,BB,preflop,call,2,7,1,0.45,2.9499999999999997
K,None,SB,preflop,fold,0,7,0,0.5335,3.7344999999999997
J,None,SB,preflop,check,0,9,0,0.45,4.05
J,None,SB,preflop,check,0,9,0,0.45,4.05
Q,None,SB,preflop,raise,2,3,1,0.525,1.675
Q,None,BB,preflop,raise,1,7,0,0.525,3.725
Q,K,BB,flop,call,2,8,1,0.48,3.76
K,None,BB,preflop,call,1,7,1,0.55,3.95
K,None,SB,preflop,raise,3,2,1,0.5775000000000001,1.620000000000001
J,K,SB,flop,check,0,3,0,0.38,1.1400000000000001
K,None,SB,preflop,call,1,8,1,0.55,4.5
K,None,BB,preflop,call,1,7,0,0.55,3.95
J,None,BB,preflop,call,2,9,0,0.45,3.85
J,None,SB,preflop,call,1,8,1,0.45,3.5
J,K,BB,flop,raise,3,9,0,0.399,2.9850000000000003
J,Q,SB,flop,fold,0,5,0,0.388,1.94
J,None,BB,preflop,fold,0,4,0,0.4365,1.746
K,None,BB,preflop,raise,3,7,0,0.5775000000000001,4.507500000000002
K,None,SB,preflop,call,1,3,0,0.55,1.7500000000000002
Q,K,SB,flop,raise,1,4,0,0.504,2.024
Q,None,BB,preflop,check,0,5,0,0.5,2.5
K,Q,BB,flop,raise,2,2,1,0.63,1.78
J,J,BB,flop,raise,4,2,1,0.8400000000000001,4.400000000000001
K,None,BB,preflop,raise,2,2,0,0.5775000000000001,1.4650000000000007
K,None,BB,preflop,check,0,3,1,0.55,1.6500000000000001
K,K,BB,flop,raise,1,9,1,0.8400000000000001,8.24
Q,Q,BB,flop,raise,4,3,1,0.8400000000000001,5.240000000000001
K,None,SB,preflop,fold,0,2,0,0.5335,1.067
Q,None,SB,preflop,raise,2,3,1,0.525,1.675
J,None,SB,preflop,call,1,8,0,0.45,3.5
K,J,BB,flop,fold,0,8,1,0.6013999999999999,4.8111999999999995
K,None,SB,preflop,check,0,2,0,0.55,1.1
Q,None,BB,preflop,raise,3,9,0,0.525,4.875000000000001
K,None,SB,preflop,call,2,2,1,0.55,1.3000000000000003
K,None,SB,preflop,call,1,8,0,0.55,4.5
K,None,SB,preflop,check,0,6,1,0.55,3.3000000000000003
K,None,BB,preflop,fold,0,8,0,0.5335,4.268
K,None,SB,preflop,call,1,4,1,0.55,2.3
J,None,SB,preflop,check,0,7,0,0.45,3.15
Q,None,BB,preflop,check,0,3,0,0.5,1.5
J,None,BB,preflop,call,2,3,0,0.45,1.15
J,J,BB,flop,call,2,7,1,0.8,6.800000000000001
K,J,SB,flop,check,0,5,1,0.62,3.1
J,K,BB,flop,check,0,9,1,0.38,3.42
K,Q,SB,flop,fold,0,7,1,0.582,4.074
J,K,SB,flop,raise,1,7,1,0.399,2.591
J,None,BB,preflop,check,0,7,1,0.45,3.15
K,None,SB,preflop,fold,0,6,1,0.5335,3.2009999999999996
Q,None,BB,preflop,raise,3,9,0,0.525,4.875000000000001
J,None,SB,preflop,check,0,9,1,0.45,4.05
Q,None,BB,preflop,raise,3,2,0,0.525,1.2000000000000002
Q,None,BB,preflop,check,0,2,0,0.5,1.0
J,J,BB,flop,raise,1,7,1,0.8400000000000001,6.5600000000000005
Q,None,BB,preflop,raise,3,4,0,0.525,2.2500000000000004
Q,None,SB,preflop,fold,0,6,1,0.485,2.91
J,None,BB,preflop,check,0,6,0,0.45,2.7
J,None,BB,preflop,check,0,4,1,0.45,1.8
K,None,BB,preflop,raise,2,8,1,0.5775000000000001,4.9300000000000015
J,K,SB,flop,check,0,6,1,0.38,2.2800000000000002
Q,None,SB,preflop,fold,0,8,0,0.485,3.88
K,None,BB,preflop,fold,0,4,0,0.5335,2.134
Q,None,BB,preflop,raise,1,9,1,0.525,4.775
Q,None,SB,preflop,raise,3,5,0,0.525,2.7750000000000004
Q,Q,SB,flop,call,1,7,1,0.8,6.2
Q,None,BB,preflop,raise,4,6,0,0.525,3.35
J,J,BB,flop,call,2,6,1,0.8,6.0
K,K,BB,flop,raise,4,5,1,0.8400000000000001,6.920000000000001
J,None,BB,preflop,raise,2,4,1,0.47250000000000003,1.78
Q,K,BB,flop,fold,0,2,1,0.46559999999999996,0.9311999999999999
K,Q,BB,flop,call,2,7,1,0.6,4.6
K,J,SB,flop,raise,4,2,0,0.651,2.5100000000000002
J,Q,BB,flop,check,0,2,1,0.4,0.8
Q,J,SB,flop,raise,4,8,1,0.546,4.736000000000001
Q,K,BB,flop,raise,2,7,1,0.504,3.5439999999999996
K,None,BB,preflop,check,0,5,0,0.55,2.75
J,None,SB,preflop,check,0,3,1,0.45,1.35
Q,J,SB,flop,raise,3,7,0,0.546,4.098000000000001
K,None,BB,preflop,check,0,2,1,0.55,1.1
Q,None,SB,preflop,fold,0,6,1,0.485,2.91
K,J,SB,flop,fold,0,5,1,0.6013999999999999,3.0069999999999997
K,J,SB,flop,call,2,5,1,0.62,3.58
Q,None,SB,preflop,check,0,8,0,0.5,4.0
K,J,BB,flop,fold,0,3,1,0.6013999999999999,1.8041999999999998
Q,None,BB,preflop,raise,2,3,0,0.525,1.675
Q,None,BB,preflop,fold,0,5,1,0.485,2.425
J,None,BB,preflop,raise,1,8,0,0.47250000000000003,3.7250000000000005
Q,Q,BB,flop,check,0,6,1,0.8,4.800000000000001
Q,Q,BB,flop,raise,4,3,1,0.8400000000000001,5.240000000000001
K,Q,BB,flop,raise,1,2,1,0.63,1.52
J,None,SB,preflop,raise,2,9,1,0.47250000000000003,4.142500000000001
K,Q,BB,flop,call,1,6,1,0.6,3.8000000000000003
Q,K,SB,flop,check,0,9,1,0.48,4.32
K,J,SB,flop,call,2,5,1,0.62,3.58
J,None,BB,preflop,raise,2,3,0,0.47250000000000003,1.3075000000000003
J,K,SB,flop,raise,3,4,0,0.399,0.9900000000000002
Q,None,BB,preflop,call,1,2,1,0.5,1.0
Q,None,SB,preflop,raise,3,7,1,0.525,3.825
J,None,BB,preflop,check,0,2,1,0.45,0.9
Q,J,SB,flop,call,1,2,0,0.52,1.08
J,J,BB,flop,fold,0,2,1,0.776,1.552
J,None,SB,preflop,fold,0,9,0,0.4365,3.9285
J,Q,SB,flop,call,2,3,0,0.4,0.8
Q,None,SB,preflop,fold,0,2,1,0.485,0.97
J,Q,SB,flop,fold,0,9,1,0.388,3.492
Q,None,BB,preflop,check,0,9,0,0.5,4.5
Q,J,BB,flop,check,0,3,1,0.52,1.56
J,None,SB,preflop,check,0,4,1,0.45,1.8
J,K,BB,flop,check,0,6,0,0.38,2.2800000000000002
J,J,SB,flop,check,0,7,0,0.8,5.6000000000000005
Q,None,SB,preflop,check,0,9,0,0.5,4.5
Q,K,SB,flop,check,0,6,0,0.48,2.88
Q,K,SB,flop,raise,4,4,0,0.504,2.048
Q,Q,SB,flop,raise,2,4,0,0.8400000000000001,4.720000000000001
K,None,SB,preflop,call,1,2,1,0.55,1.2000000000000002
Q,None,SB,preflop,fold,0,6,0,0.485,2.91
J,None,BB,preflop,fold,0,2,0,0.4365,0.873
J,None,SB,preflop,fold,0,2,0,0.4365,0.873
Q,None,SB,preflop,check,0,4,1,0.5,2.0
Q,J,SB,flop,check,0,4,0,0.52,2.08
J,Q,SB,flop,fold,0,5,1,0.388,1.94
Q,None,BB,preflop,raise,4,5,0,0.525,2.8250000000000006
J,None,BB,preflop,raise,3,6,1,0.47250000000000003,2.6700000000000004
Q,K,SB,flop,fold,0,5,1,0.46559999999999996,2.328
J,J,SB,flop,fold,0,6,1,0.776,4.656000000000001
Q,K,SB,flop,raise,1,4,0,0.504,2.024
J,K,BB,flop,raise,2,3,0,0.399,0.7930000000000001
Q,None,BB,preflop,raise,2,2,1,0.525,1.1500000000000001
K,None,BB,preflop,fold,0,3,0,0.5335,1.6004999999999998
K,K,SB,flop,raise,2,9,1,0.8400000000000001,8.92
Q,Q,SB,flop,raise,2,7,1,0.8400000000000001,7.24
Q,Q,BB,flop,check,0,9,1,0.8,7.2
Q,None,BB,preflop,call,2,6,1,0.5,3.0
J,None,SB,preflop,call,2,7,1,0.45,2.9499999999999997
J,Q,BB,flop,call,1,5,0,0.4,1.8000000000000003
K,None,BB,preflop,raise,4,5,1,0.5775000000000001,3.507500000000002
J,J,SB,flop,call,2,4,1,0.8,4.4
J,K,SB,flop,raise,3,8,0,0.399,2.5860000000000003
Q,J,BB,flop,raise,1,2,1,0.546,1.1840000000000002
K,Q,BB,flop,call,1,3,0,0.6,2.0
Q,None,BB,preflop,call,2,2,0,0.5,1.0
Q,Q,BB,flop,raise,1,6,1,0.8400000000000001,5.720000000000001
J,K,SB,flop,call,1,5,1,0.38,1.6600000000000001
J,None,SB,preflop,call,2,8,0,0.45,3.4
J,K,BB,flop,check,0,7,0,0.38,2.66
K,J,BB,flop,call,1,4,1,0.62,2.72
Q,K,SB,flop,check,0,3,1,0.48,1.44
K,None,BB,preflop,fold,0,8,1,0.5335,4.268
K,J,BB,flop,call,2,7,0,0.62,4.82
K,None,BB,preflop,fold,0,2,1,0.5335,1.067
Q,J,SB,flop,check,0,2,1,0.52,1.04
K,Q,BB,flop,call,2,9,1,0.6,5.8
J,None,SB,preflop,raise,3,4,1,0.47250000000000003,1.725
J,Q,BB,flop,call,2,8,0,0.4,2.8
Q,None,BB,preflop,fold,0,7,1,0.485,3.395
Q,J,SB,flop,raise,2,2,1,0.546,1.2760000000000002
K,K,BB,flop,raise,2,9,1,0.8400000000000001,8.92
K,None,BB,preflop,check,0,8,1,0.55,4.4
J,J,SB,flop,raise,1,3,1,0.8400000000000001,3.2
K,None,SB,preflop,check,0,7,0,0.55,3.8500000000000005
Q,None,SB,preflop,call,2,6,0,0.5,3.0
Q,None,SB,preflop,check,0,9,0,0.5,4.5
K,Q,BB,flop,check,0,4,1,0.6,2.4
Q,None,BB,preflop,raise,3,3,1,0.525,1.7250000000000005
Q,K,BB,flop,fold,0,4,0,0.46559999999999996,1.8623999999999998
Q,None,BB,preflop,check,0,6,0,0.5,3.0
J,None,SB,preflop,check,0,6,1,0.45,2.7
K,None,BB,preflop,call,2,6,1,0.55,3.5000000000000004
J,None,BB,preflop,raise,1,5,1,0.47250000000000003,2.3075
K,None,BB,preflop,call,2,6,0,0.55,3.5000000000000004
Q,None,SB,preflop,call,2,8,1,0.5,4.0
J,Q,BB,flop,check,0,8,1,0.4,3.2
K,None,BB,preflop,call,2,9,0,0.55,5.15
J,Q,SB,flop,check,0,8,0,0.4,3.2
J,None,SB,preflop,check,0,8,0,0.45,3.6
